slide_id,scale,h5_path,h5_exists,h5_read_success,h5_error,coords_exists,coords_count,coords_shape,coords_dtype,patch_level,patch_size,h5_downsample_x,h5_downsample_y,h5_level_dim,h5_downsampled_level_dim,h5_name,h5_save_path,required_metadata_complete
2474337-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2474337-B3.h5,True,True,,True,301,"[301,2]",int32,2,256,16.000992939099735,16.002004738472753,"[9064,5487]","[9064,5487]",2474337-B3,patches_coords_5x\patches_256,True
2474337-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2474337-B3.h5,True,True,,True,4367,"[4367,2]",int32,1,256,4.000027580120249,4.000136674259681,"[36258,21950]","[36258,21950]",2474337-B3,patches_coords_20x\patches_256,True
2474500-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2474500-B2.h5,True,True,,True,257,"[257,2]",int32,2,256,16.000978832741954,16.0,"[8173,5199]","[8173,5199]",2474500-B2,patches_coords_5x\patches_256,True
2474500-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2474500-B2.h5,True,True,,True,3784,"[3784,2]",int32,1,256,4.0,4.0,"[32694,20796]","[32694,20796]",2474500-B2,patches_coords_20x\patches_256,True
2474612-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2474612-B2.h5,True,True,,True,268,"[268,2]",int32,2,256,16.0010867202782,16.00077881619938,"[9202,5136]","[9202,5136]",2474612-B2,patches_coords_5x\patches_256,True
2474612-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2474612-B2.h5,True,True,,True,3923,"[3923,2]",int32,1,256,4.0000543330616685,4.0,"[36810,20545]","[36810,20545]",2474612-B2,patches_coords_20x\patches_256,True
2474626-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2474626-B2.h5,True,True,,True,212,"[212,2]",int32,2,256,16.000444988319057,16.002230649118893,"[8989,4483]","[8989,4483]",2474626-B2,patches_coords_5x\patches_256,True
2474626-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2474626-B2.h5,True,True,,True,3019,"[3019,2]",int32,1,256,4.0,4.000111520017843,"[35957,17934]","[35957,17934]",2474626-B2,patches_coords_20x\patches_256,True
2474631-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2474631-B3.h5,True,True,,True,293,"[293,2]",int32,2,256,16.001172905874302,16.000433933608157,"[10231,4609]","[10231,4609]",2474631-B3,patches_coords_5x\patches_256,True
2474631-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2474631-B3.h5,True,True,,True,4105,"[4105,2]",int32,1,256,4.0,4.000108483402039,"[40927,18436]","[40927,18436]",2474631-B3,patches_coords_20x\patches_256,True
2474638-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2474638-B3.h5,True,True,,True,155,"[155,2]",int32,2,256,16.00182302622353,16.00132100396301,"[7131,5299]","[7131,5299]",2474638-B3,patches_coords_5x\patches_256,True
2474638-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2474638-B3.h5,True,True,,True,2249,"[2249,2]",int32,1,256,4.0000350545097625,4.000141529461716,"[28527,21197]","[28527,21197]",2474638-B3,patches_coords_20x\patches_256,True
2474704-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2474704-B2.h5,True,True,,True,144,"[144,2]",int32,2,256,16.002208480565372,16.002780536246277,"[6792,5035]","[6792,5035]",2474704-B2,patches_coords_5x\patches_256,True
2474704-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2474704-B2.h5,True,True,,True,2111,"[2111,2]",int32,1,256,4.000110411836149,4.000099290075957,"[27171,20143]","[27171,20143]",2474704-B2,patches_coords_20x\patches_256,True
2474718-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2474718-B4.h5,True,True,,True,154,"[154,2]",int32,2,256,16.000784724038713,16.002818886539817,"[7646,4257]","[7646,4257]",2474718-B4,patches_coords_5x\patches_256,True
2474718-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2474718-B4.h5,True,True,,True,2123,"[2123,2]",int32,1,256,4.0000653915317965,4.0,"[30585,17031]","[30585,17031]",2474718-B4,patches_coords_20x\patches_256,True
2474721-B,5x,data/yiyuan/patches_coords_5x/patches_256/2474721-B.h5,True,True,,True,309,"[309,2]",int32,2,256,16.000949667616336,16.001647748077627,"[8424,5462]","[8424,5462]",2474721-B,patches_coords_5x\patches_256,True
2474721-B,20x,data/yiyuan/patches_coords_20x/patches_256/2474721-B.h5,True,True,,True,4548,"[4548,2]",int32,1,256,4.0,4.000045766590389,"[33698,21850]","[33698,21850]",2474721-B,patches_coords_20x\patches_256,True
2474739-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2474739-B2.h5,True,True,,True,315,"[315,2]",int32,2,256,16.001444283968446,16.00077881619938,"[9001,5136]","[9001,5136]",2474739-B2,patches_coords_5x\patches_256,True
2474739-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2474739-B2.h5,True,True,,True,4727,"[4727,2]",int32,1,256,4.000027772377593,4.0,"[36007,20545]","[36007,20545]",2474739-B2,patches_coords_20x\patches_256,True
2474901-B,5x,data/yiyuan/patches_coords_5x/patches_256/2474901-B.h5,True,True,,True,250,"[250,2]",int32,2,256,16.001783378908573,16.002230649118893,"[8411,4483]","[8411,4483]",2474901-B,patches_coords_5x\patches_256,True
2474901-B,20x,data/yiyuan/patches_coords_20x/patches_256/2474901-B.h5,True,True,,True,3626,"[3626,2]",int32,1,256,4.000089160995037,4.000111520017843,"[33647,17934]","[33647,17934]",2474901-B,patches_coords_20x\patches_256,True
2475011-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2475011-B2.h5,True,True,,True,183,"[183,2]",int32,2,256,16.00014146272457,16.001047778709136,"[7069,4772]","[7069,4772]",2475011-B2,patches_coords_5x\patches_256,True
2475011-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2475011-B2.h5,True,True,,True,2646,"[2646,2]",int32,1,256,4.000035365681143,4.000052386191,"[28276,19089]","[28276,19089]",2475011-B2,patches_coords_20x\patches_256,True
2475022-B,5x,data/yiyuan/patches_coords_5x/patches_256/2475022-B.h5,True,True,,True,224,"[224,2]",int32,2,256,16.000251256281405,16.002280935183425,"[7960,5261]","[7960,5261]",2475022-B,patches_coords_5x\patches_256,True
2475022-B,20x,data/yiyuan/patches_coords_20x/patches_256/2475022-B.h5,True,True,,True,3274,"[3274,2]",int32,1,256,4.000062814070351,4.0,"[31840,21047]","[31840,21047]",2475022-B,patches_coords_20x\patches_256,True
2475126-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2475126-B2.h5,True,True,,True,231,"[231,2]",int32,2,256,16.001490947816826,16.000382848392036,"[9390,5224]","[9390,5224]",2475126-B2,patches_coords_5x\patches_256,True
2475126-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2475126-B2.h5,True,True,,True,3334,"[3334,2]",int32,1,256,4.000053243883609,4.000095712098009,"[37563,20896]","[37563,20896]",2475126-B2,patches_coords_20x\patches_256,True
2475159-B,5x,data/yiyuan/patches_coords_5x/patches_256/2475159-B.h5,True,True,,True,178,"[178,2]",int32,2,256,16.001435132032146,16.000433933608157,"[6968,4609]","[6968,4609]",2475159-B,patches_coords_5x\patches_256,True
2475159-B,20x,data/yiyuan/patches_coords_20x/patches_256/2475159-B.h5,True,True,,True,2588,"[2588,2]",int32,1,256,4.000071751452967,4.000108483402039,"[27874,18436]","[27874,18436]",2475159-B,patches_coords_20x\patches_256,True
2475184-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2475184-B2.h5,True,True,,True,243,"[243,2]",int32,2,256,16.000665956313266,16.002899671370578,"[7508,5173]","[7508,5173]",2475184-B2,patches_coords_5x\patches_256,True
2475184-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2475184-B2.h5,True,True,,True,3242,"[3242,2]",int32,1,256,4.000033296706956,4.0001449625513406,"[30033,20695]","[30033,20695]",2475184-B2,patches_coords_20x\patches_256,True
2475349-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2475349-B2.h5,True,True,,True,132,"[132,2]",int32,2,256,16.00126074498567,16.001471399668937,"[8725,5437]","[8725,5437]",2475349-B2,patches_coords_5x\patches_256,True
2475349-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2475349-B2.h5,True,True,,True,1861,"[1861,2]",int32,1,256,4.0000859549596015,4.0,"[34902,21750]","[34902,21750]",2475349-B2,patches_coords_20x\patches_256,True
2476242-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476242-B2.h5,True,True,,True,240,"[240,2]",int32,2,256,16.00077442194933,16.00264850548619,"[9039,5286]","[9039,5286]",2476242-B2,patches_coords_5x\patches_256,True
2476242-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476242-B2.h5,True,True,,True,3500,"[3500,2]",int32,1,256,4.000082971485466,4.000094576062798,"[36157,21147]","[36157,21147]",2476242-B2,patches_coords_20x\patches_256,True
2476250-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476250-B2.h5,True,True,,True,79,"[79,2]",int32,2,256,16.00129626962408,16.0,"[6943,4697]","[6943,4697]",2476250-B2,patches_coords_5x\patches_256,True
2476250-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476250-B2.h5,True,True,,True,1047,"[1047,2]",int32,1,256,4.000036004896666,4.0,"[27774,18788]","[27774,18788]",2476250-B2,patches_coords_20x\patches_256,True
2476252-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476252-B2.h5,True,True,,True,120,"[120,2]",int32,2,256,16.000272294077604,16.00369822485207,"[7345,4056]","[7345,4056]",2476252-B2,patches_coords_5x\patches_256,True
2476252-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476252-B2.h5,True,True,,True,1594,"[1594,2]",int32,1,256,4.000068073519401,4.000184877056757,"[29380,16227]","[29380,16227]",2476252-B2,patches_coords_20x\patches_256,True
2476295-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2476295-B3.h5,True,True,,True,249,"[249,2]",int32,2,256,16.000471309060917,16.000206825232677,"[8487,4835]","[8487,4835]",2476295-B3,patches_coords_5x\patches_256,True
2476295-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2476295-B3.h5,True,True,,True,3732,"[3732,2]",int32,1,256,4.0,4.000051706308169,"[33949,19340]","[33949,19340]",2476295-B3,patches_coords_20x\patches_256,True
2476358-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476358-B2.h5,True,True,,True,212,"[212,2]",int32,2,256,16.0017031311411,16.0,"[7633,4948]","[7633,4948]",2476358-B2,patches_coords_5x\patches_256,True
2476358-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476358-B2.h5,True,True,,True,3078,"[3078,2]",int32,1,256,4.0000327493040775,4.0,"[30535,19792]","[30535,19792]",2476358-B2,patches_coords_20x\patches_256,True
2476376-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476376-B2.h5,True,True,,True,262,"[262,2]",int32,2,256,16.00030873726459,16.0,"[9717,5199]","[9717,5199]",2476376-B2,patches_coords_5x\patches_256,True
2476376-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476376-B2.h5,True,True,,True,3675,"[3675,2]",int32,1,256,4.000077184316147,4.0,"[38868,20796]","[38868,20796]",2476376-B2,patches_coords_20x\patches_256,True
2476391-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476391-B2.h5,True,True,,True,154,"[154,2]",int32,2,256,16.000359324469997,16.001966085033178,"[8349,4069]","[8349,4069]",2476391-B2,patches_coords_5x\patches_256,True
2476391-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476391-B2.h5,True,True,,True,2214,"[2214,2]",int32,1,256,4.000089831117499,4.0,"[33396,16278]","[33396,16278]",2476391-B2,patches_coords_20x\patches_256,True
2476681-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476681-B2.h5,True,True,,True,172,"[172,2]",int32,2,256,16.000624219725342,16.002661934338953,"[8010,4508]","[8010,4508]",2476681-B2,patches_coords_5x\patches_256,True
2476681-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476681-B2.h5,True,True,,True,2291,"[2291,2]",int32,1,256,4.000031210012172,4.0,"[32041,18035]","[32041,18035]",2476681-B2,patches_coords_20x\patches_256,True
2476750-B,5x,data/yiyuan/patches_coords_5x/patches_256/2476750-B.h5,True,True,,True,320,"[320,2]",int64,2,256,16.00130053105018,16.002004738472753,"[9227,5487]","[9227,5487]",2476750-B,data/yiyuan/patches_coords_5x/patches_256,True
2476750-B,20x,data/yiyuan/patches_coords_20x/patches_256/2476750-B.h5,True,True,,True,4596,"[4596,2]",int64,1,256,4.0,4.000136674259681,"[36911,21950]","[36911,21950]",2476750-B,data/yiyuan/patches_coords_20x/patches_256,True
2476834-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2476834-B3.h5,True,True,,True,303,"[303,2]",int32,2,256,16.000359324469997,16.002004738472753,"[8349,5487]","[8349,5487]",2476834-B3,patches_coords_5x\patches_256,True
2476834-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2476834-B3.h5,True,True,,True,4328,"[4328,2]",int32,1,256,4.000089831117499,4.000136674259681,"[33396,21950]","[33396,21950]",2476834-B3,patches_coords_20x\patches_256,True
2476856-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476856-B2.h5,True,True,,True,260,"[260,2]",int32,2,256,16.00113147770989,16.002004738472753,"[8838,5487]","[8838,5487]",2476856-B2,patches_coords_5x\patches_256,True
2476856-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476856-B2.h5,True,True,,True,3535,"[3535,2]",int32,1,256,4.000056570685071,4.000136674259681,"[35354,21950]","[35354,21950]",2476856-B2,patches_coords_20x\patches_256,True
2476983-B,5x,data/yiyuan/patches_coords_5x/patches_256/2476983-B.h5,True,True,,True,181,"[181,2]",int64,2,256,16.000922190201727,16.000402171727327,"[8675,4973]","[8675,4973]",2476983-B,data/yiyuan/patches_coords_5x/patches_256,True
2476983-B,20x,data/yiyuan/patches_coords_20x/patches_256/2476983-B.h5,True,True,,True,2273,"[2273,2]",int64,1,256,4.0,4.000100542931832,"[34702,19892]","[34702,19892]",2476983-B,data/yiyuan/patches_coords_20x/patches_256,True
2476984-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476984-B2.h5,True,True,,True,79,"[79,2]",int32,2,256,16.002027516292543,16.00202224469161,"[6905,3956]","[6905,3956]",2476984-B2,patches_coords_5x\patches_256,True
2476984-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476984-B2.h5,True,True,,True,1070,"[1070,2]",int32,1,256,4.000072403431923,4.0,"[27623,15826]","[27623,15826]",2476984-B2,patches_coords_20x\patches_256,True
2477039-B,5x,data/yiyuan/patches_coords_5x/patches_256/2477039-B.h5,True,True,,True,247,"[247,2]",int64,2,256,16.000777151738877,16.002004738472753,"[10294,5487]","[10294,5487]",2477039-B,data/yiyuan/patches_coords_5x/patches_256,True
2477039-B,20x,data/yiyuan/patches_coords_20x/patches_256/2477039-B.h5,True,True,,True,3531,"[3531,2]",int64,1,256,4.0,4.000136674259681,"[41178,21950]","[41178,21950]",2477039-B,data/yiyuan/patches_coords_20x/patches_256,True
2477053-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2477053-B3.h5,True,True,,True,396,"[396,2]",int32,2,256,16.00135191347754,16.002004738472753,"[9616,5487]","[9616,5487]",2477053-B3,patches_coords_5x\patches_256,True
2477053-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2477053-B3.h5,True,True,,True,5849,"[5849,2]",int32,1,256,4.0000259963085245,4.000136674259681,"[38467,21950]","[38467,21950]",2477053-B3,patches_coords_20x\patches_256,True
2477058-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2477058-B2.h5,True,True,,True,224,"[224,2]",int32,2,256,16.00105848107965,16.000762049914268,"[7558,5249]","[7558,5249]",2477058-B2,patches_coords_5x\patches_256,True
2477058-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2477058-B2.h5,True,True,,True,3382,"[3382,2]",int32,1,256,4.0,4.0,"[30234,20997]","[30234,20997]",2477058-B2,patches_coords_20x\patches_256,True
2477118-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2477118-B3.h5,True,True,,True,221,"[221,2]",int32,2,256,16.00119961612284,16.002257799671593,"[8336,4872]","[8336,4872]",2477118-B3,patches_coords_5x\patches_256,True
2477118-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2477118-B3.h5,True,True,,True,3195,"[3195,2]",int32,1,256,4.000059977208661,4.00015392508979,"[33346,19490]","[33346,19490]",2477118-B3,patches_coords_20x\patches_256,True
2477118-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2477118-B4.h5,True,True,,True,167,"[167,2]",int32,2,256,16.001716001716,16.00239520958084,"[6993,5010]","[6993,5010]",2477118-B4,patches_coords_5x\patches_256,True
2477118-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2477118-B4.h5,True,True,,True,2364,"[2364,2]",int32,1,256,4.0,4.0,"[27975,20043]","[27975,20043]",2477118-B4,patches_coords_20x\patches_256,True
2477189-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2477189-B2.h5,True,True,,True,291,"[291,2]",int32,2,256,16.001692251903783,16.002004738472753,"[8273,5487]","[8273,5487]",2477189-B2,patches_coords_5x\patches_256,True
2477189-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2477189-B2.h5,True,True,,True,4316,"[4316,2]",int32,1,256,4.000060432089439,4.000136674259681,"[33095,21950]","[33095,21950]",2477189-B2,patches_coords_20x\patches_256,True
2477189-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2477189-B3.h5,True,True,,True,129,"[129,2]",int32,2,256,16.001472556894242,16.001280081925245,"[7470,3906]","[7470,3906]",2477189-B3,patches_coords_5x\patches_256,True
2477189-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2477189-B3.h5,True,True,,True,1775,"[1775,2]",int32,1,256,4.0001003948865534,4.000064,"[29882,15625]","[29882,15625]",2477189-B3,patches_coords_20x\patches_256,True
2477274-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2477274-B3.h5,True,True,,True,127,"[127,2]",int32,2,256,16.00165654334622,16.002004738472753,"[7244,5487]","[7244,5487]",2477274-B3,patches_coords_5x\patches_256,True
2477274-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2477274-B3.h5,True,True,,True,1675,"[1675,2]",int32,1,256,4.0,4.000136674259681,"[28979,21950]","[28979,21950]",2477274-B3,patches_coords_20x\patches_256,True
2477285-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2477285-B2.h5,True,True,,True,221,"[221,2]",int32,2,256,16.001896573523833,16.00223297357648,"[7909,5374]","[7909,5374]",2477285-B2,patches_coords_5x\patches_256,True
2477285-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2477285-B2.h5,True,True,,True,3146,"[3146,2]",int32,1,256,4.000094819684566,4.0,"[31639,21499]","[31639,21499]",2477285-B2,patches_coords_20x\patches_256,True
2477299-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2477299-B2.h5,True,True,,True,396,"[396,2]",int32,2,256,16.00009702144174,16.002004738472753,"[10307,5487]","[10307,5487]",2477299-B2,patches_coords_5x\patches_256,True
2477299-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2477299-B2.h5,True,True,,True,5990,"[5990,2]",int32,1,256,4.000024255360435,4.000136674259681,"[41228,21950]","[41228,21950]",2477299-B2,patches_coords_20x\patches_256,True
2477473-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2477473-B2.h5,True,True,,True,280,"[280,2]",int32,2,256,16.000714370758423,16.002342377513177,"[8399,5123]","[8399,5123]",2477473-B2,patches_coords_5x\patches_256,True
2477473-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2477473-B2.h5,True,True,,True,4199,"[4199,2]",int32,1,256,4.000059529124624,4.0,"[33597,20495]","[33597,20495]",2477473-B2,patches_coords_20x\patches_256,True
2477476-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2477476-B2.h5,True,True,,True,313,"[313,2]",int32,2,256,16.00111719360965,16.002280935183425,"[8951,5261]","[8951,5261]",2477476-B2,patches_coords_5x\patches_256,True
2477476-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2477476-B2.h5,True,True,,True,4584,"[4584,2]",int32,1,256,4.000055856560353,4.0,"[35806,21047]","[35806,21047]",2477476-B2,patches_coords_20x\patches_256,True
2477541-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2477541-B2.h5,True,True,,True,141,"[141,2]",int32,2,256,16.000978832741954,16.00329489291598,"[8173,3642]","[8173,3642]",2477541-B2,patches_coords_5x\patches_256,True
2477541-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2477541-B2.h5,True,True,,True,1847,"[1847,2]",int32,1,256,4.0,4.0,"[32694,14571]","[32694,14571]",2477541-B2,patches_coords_20x\patches_256,True
2477577-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2477577-B3.h5,True,True,,True,254,"[254,2]",int32,2,256,16.000103177878664,16.002004738472753,"[9692,5487]","[9692,5487]",2477577-B3,patches_coords_5x\patches_256,True
