slide_id,scale,coord_h5_path,feature_h5_path,coord_h5_read_success,feature_h5_read_success,read_error,coord_coords_exists,feature_coords_exists,features_exists,coord_count,feature_coord_count,feature_count,coord_only_coordinate_count,feature_only_coordinate_count,coord_shape,feature_coord_shape,feature_shape,coord_dtype,feature_coord_dtype,feature_dtype,all_three_counts_equal,coord_shapes_equal,coordinate_values_and_order_equal,coordinate_multiset_equal,coordinate_set_equal,same_coordinates_different_order,row_mismatch_count,first_mismatch_index,alignment_ok
2487237-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487237-B2.h5,data/yiyuan/features_biomedclip_20x/2487237-B2.h5,True,True,,True,True,True,2685,2685,2685,0,0,"[2685,2]","[2685,2]","[2685,512]",int32,int64,float32,True,True,False,True,True,True,2684,0,False
2487246-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487246-B2.h5,data/yiyuan/features_biomedclip_5x/2487246-B2.h5,True,True,,True,True,True,90,90,90,0,0,"[90,2]","[90,2]","[90,512]",int32,int64,float32,True,True,False,True,True,True,85,0,False
2487246-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487246-B2.h5,data/yiyuan/features_biomedclip_20x/2487246-B2.h5,True,True,,True,True,True,1227,1227,1227,0,0,"[1227,2]","[1227,2]","[1227,512]",int32,int64,float32,True,True,False,True,True,True,1225,0,False
2487274-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487274-B2.h5,data/yiyuan/features_biomedclip_5x/2487274-B2.h5,True,True,,True,True,True,197,197,197,0,0,"[197,2]","[197,2]","[197,512]",int32,int64,float32,True,True,False,True,True,True,197,0,False
2487274-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487274-B2.h5,data/yiyuan/features_biomedclip_20x/2487274-B2.h5,True,True,,True,True,True,2764,2764,2764,0,0,"[2764,2]","[2764,2]","[2764,512]",int32,int64,float32,True,True,False,True,True,True,2761,0,False
2487376-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487376-B2.h5,data/yiyuan/features_biomedclip_5x/2487376-B2.h5,True,True,,True,True,True,344,344,344,0,0,"[344,2]","[344,2]","[344,512]",int32,int64,float32,True,True,False,True,True,True,344,0,False
2487376-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487376-B2.h5,data/yiyuan/features_biomedclip_20x/2487376-B2.h5,True,True,,True,True,True,5115,5115,5115,0,0,"[5115,2]","[5115,2]","[5115,512]",int32,int64,float32,True,True,False,True,True,True,5114,0,False
2487388-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487388-B2.h5,data/yiyuan/features_biomedclip_5x/2487388-B2.h5,True,True,,True,True,True,239,239,239,0,0,"[239,2]","[239,2]","[239,512]",int32,int64,float32,True,True,False,True,True,True,239,0,False
2487388-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487388-B2.h5,data/yiyuan/features_biomedclip_20x/2487388-B2.h5,True,True,,True,True,True,3526,3526,3526,0,0,"[3526,2]","[3526,2]","[3526,512]",int32,int64,float32,True,True,False,True,True,True,3524,0,False
2487558-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487558-B2.h5,data/yiyuan/features_biomedclip_5x/2487558-B2.h5,True,True,,True,True,True,137,137,137,0,0,"[137,2]","[137,2]","[137,512]",int32,int64,float32,True,True,False,True,True,True,115,0,False
2487558-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487558-B2.h5,data/yiyuan/features_biomedclip_20x/2487558-B2.h5,True,True,,True,True,True,1895,1895,1895,0,0,"[1895,2]","[1895,2]","[1895,512]",int32,int64,float32,True,True,False,True,True,True,1894,0,False
2487651-B,5x,data/yiyuan/patches_coords_5x/patches_256/2487651-B.h5,data/yiyuan/features_biomedclip_5x/2487651-B.h5,True,True,,True,True,True,160,160,160,0,0,"[160,2]","[160,2]","[160,512]",int64,int64,float32,True,True,False,True,True,True,160,0,False
2487651-B,20x,data/yiyuan/patches_coords_20x/patches_256/2487651-B.h5,data/yiyuan/features_biomedclip_20x/2487651-B.h5,True,True,,True,True,True,2295,2295,2295,0,0,"[2295,2]","[2295,2]","[2295,512]",int64,int64,float32,True,True,False,True,True,True,2295,0,False
2487656-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2487656-B4.h5,data/yiyuan/features_biomedclip_5x/2487656-B4.h5,True,True,,True,True,True,196,196,196,0,0,"[196,2]","[196,2]","[196,512]",int32,int64,float32,True,True,False,True,True,True,196,0,False
2487656-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2487656-B4.h5,data/yiyuan/features_biomedclip_20x/2487656-B4.h5,True,True,,True,True,True,2661,2661,2661,0,0,"[2661,2]","[2661,2]","[2661,512]",int32,int64,float32,True,True,False,True,True,True,2661,0,False
2487664-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487664-B2.h5,data/yiyuan/features_biomedclip_5x/2487664-B2.h5,True,True,,True,True,True,126,126,126,0,0,"[126,2]","[126,2]","[126,512]",int32,int64,float32,True,True,False,True,True,True,126,0,False
2487664-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487664-B2.h5,data/yiyuan/features_biomedclip_20x/2487664-B2.h5,True,True,,True,True,True,1748,1748,1748,0,0,"[1748,2]","[1748,2]","[1748,512]",int32,int64,float32,True,True,False,True,True,True,1748,0,False
2487896-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487896-B2.h5,data/yiyuan/features_biomedclip_5x/2487896-B2.h5,True,True,,True,True,True,198,198,198,0,0,"[198,2]","[198,2]","[198,512]",int32,int64,float32,True,True,False,True,True,True,197,0,False
2487896-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487896-B2.h5,data/yiyuan/features_biomedclip_20x/2487896-B2.h5,True,True,,True,True,True,2495,2495,2495,0,0,"[2495,2]","[2495,2]","[2495,512]",int32,int64,float32,True,True,False,True,True,True,2493,0,False
2487935-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487935-B2.h5,data/yiyuan/features_biomedclip_5x/2487935-B2.h5,True,True,,True,True,True,236,236,236,0,0,"[236,2]","[236,2]","[236,512]",int32,int64,float32,True,True,False,True,True,True,236,0,False
2487935-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487935-B2.h5,data/yiyuan/features_biomedclip_20x/2487935-B2.h5,True,True,,True,True,True,3434,3434,3434,0,0,"[3434,2]","[3434,2]","[3434,512]",int32,int64,float32,True,True,False,True,True,True,3433,0,False
2487941-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487941-B2.h5,data/yiyuan/features_biomedclip_5x/2487941-B2.h5,True,True,,True,True,True,126,126,126,0,0,"[126,2]","[126,2]","[126,512]",int32,int64,float32,True,True,True,True,True,False,0,,True
2487941-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487941-B2.h5,data/yiyuan/features_biomedclip_20x/2487941-B2.h5,True,True,,True,True,True,1654,1654,1654,0,0,"[1654,2]","[1654,2]","[1654,512]",int32,int64,float32,True,True,False,True,True,True,1654,0,False
2488039-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488039-B2.h5,data/yiyuan/features_biomedclip_5x/2488039-B2.h5,True,True,,True,True,True,232,232,232,0,0,"[232,2]","[232,2]","[232,512]",int32,int64,float32,True,True,False,True,True,True,232,0,False
2488039-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488039-B2.h5,data/yiyuan/features_biomedclip_20x/2488039-B2.h5,True,True,,True,True,True,3196,3196,3196,0,0,"[3196,2]","[3196,2]","[3196,512]",int32,int64,float32,True,True,False,True,True,True,3194,0,False
2488044-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488044-B2.h5,data/yiyuan/features_biomedclip_5x/2488044-B2.h5,True,True,,True,True,True,298,298,298,0,0,"[298,2]","[298,2]","[298,512]",int32,int64,float32,True,True,False,True,True,True,298,0,False
2488044-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488044-B2.h5,data/yiyuan/features_biomedclip_20x/2488044-B2.h5,True,True,,True,True,True,4181,4181,4181,0,0,"[4181,2]","[4181,2]","[4181,512]",int32,int64,float32,True,True,False,True,True,True,4180,0,False
2488044-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2488044-B3.h5,data/yiyuan/features_biomedclip_5x/2488044-B3.h5,True,True,,True,True,True,283,283,283,0,0,"[283,2]","[283,2]","[283,512]",int32,int64,float32,True,True,False,True,True,True,283,0,False
2488044-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2488044-B3.h5,data/yiyuan/features_biomedclip_20x/2488044-B3.h5,True,True,,True,True,True,3998,3998,3998,0,0,"[3998,2]","[3998,2]","[3998,512]",int32,int64,float32,True,True,False,True,True,True,3998,0,False
2488050-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2488050-B3.h5,data/yiyuan/features_biomedclip_5x/2488050-B3.h5,True,True,,True,True,True,243,243,243,0,0,"[243,2]","[243,2]","[243,512]",int32,int64,float32,True,True,False,True,True,True,243,0,False
2488050-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2488050-B3.h5,data/yiyuan/features_biomedclip_20x/2488050-B3.h5,True,True,,True,True,True,3528,3528,3528,0,0,"[3528,2]","[3528,2]","[3528,512]",int32,int64,float32,True,True,False,True,True,True,3524,0,False
2488065-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2488065-B3.h5,data/yiyuan/features_biomedclip_5x/2488065-B3.h5,True,True,,True,True,True,162,162,162,0,0,"[162,2]","[162,2]","[162,512]",int32,int64,float32,True,True,False,True,True,True,162,0,False
2488065-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2488065-B3.h5,data/yiyuan/features_biomedclip_20x/2488065-B3.h5,True,True,,True,True,True,2276,2276,2276,0,0,"[2276,2]","[2276,2]","[2276,512]",int32,int64,float32,True,True,False,True,True,True,2275,0,False
2488320-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2488320-B3.h5,data/yiyuan/features_biomedclip_5x/2488320-B3.h5,True,True,,True,True,True,121,121,121,0,0,"[121,2]","[121,2]","[121,512]",int32,int64,float32,True,True,False,True,True,True,121,0,False
2488320-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2488320-B3.h5,data/yiyuan/features_biomedclip_20x/2488320-B3.h5,True,True,,True,True,True,1703,1703,1703,0,0,"[1703,2]","[1703,2]","[1703,512]",int32,int64,float32,True,True,False,True,True,True,1702,0,False
2488330-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488330-B2.h5,data/yiyuan/features_biomedclip_5x/2488330-B2.h5,True,True,,True,True,True,277,277,277,0,0,"[277,2]","[277,2]","[277,512]",int32,int64,float32,True,True,False,True,True,True,277,0,False
2488330-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488330-B2.h5,data/yiyuan/features_biomedclip_20x/2488330-B2.h5,True,True,,True,True,True,4011,4011,4011,0,0,"[4011,2]","[4011,2]","[4011,512]",int32,int64,float32,True,True,False,True,True,True,4010,0,False
2488344-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488344-B2.h5,data/yiyuan/features_biomedclip_5x/2488344-B2.h5,True,True,,True,True,True,143,143,143,0,0,"[143,2]","[143,2]","[143,512]",int32,int64,float32,True,True,False,True,True,True,143,0,False
2488344-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488344-B2.h5,data/yiyuan/features_biomedclip_20x/2488344-B2.h5,True,True,,True,True,True,2098,2098,2098,0,0,"[2098,2]","[2098,2]","[2098,512]",int32,int64,float32,True,True,False,True,True,True,2098,0,False
2488369-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488369-B2.h5,data/yiyuan/features_biomedclip_5x/2488369-B2.h5,True,True,,True,True,True,367,367,367,0,0,"[367,2]","[367,2]","[367,512]",int32,int64,float32,True,True,False,True,True,True,367,0,False
2488369-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488369-B2.h5,data/yiyuan/features_biomedclip_20x/2488369-B2.h5,True,True,,True,True,True,5365,5365,5365,0,0,"[5365,2]","[5365,2]","[5365,512]",int32,int64,float32,True,True,False,True,True,True,5364,0,False
2488475-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488475-B2.h5,data/yiyuan/features_biomedclip_5x/2488475-B2.h5,True,True,,True,True,True,138,138,138,0,0,"[138,2]","[138,2]","[138,512]",int32,int64,float32,True,True,False,True,True,True,106,0,False
2488475-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488475-B2.h5,data/yiyuan/features_biomedclip_20x/2488475-B2.h5,True,True,,True,True,True,1880,1880,1880,0,0,"[1880,2]","[1880,2]","[1880,512]",int32,int64,float32,True,True,False,True,True,True,1880,0,False
2488477-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488477-B2.h5,data/yiyuan/features_biomedclip_5x/2488477-B2.h5,True,True,,True,True,True,159,159,159,0,0,"[159,2]","[159,2]","[159,512]",int32,int64,float32,True,True,False,True,True,True,159,0,False
2488477-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488477-B2.h5,data/yiyuan/features_biomedclip_20x/2488477-B2.h5,True,True,,True,True,True,2259,2259,2259,0,0,"[2259,2]","[2259,2]","[2259,512]",int32,int64,float32,True,True,False,True,True,True,2257,0,False
2488767-B,5x,data/yiyuan/patches_coords_5x/patches_256/2488767-B.h5,data/yiyuan/features_biomedclip_5x/2488767-B.h5,True,True,,True,True,True,478,478,478,0,0,"[478,2]","[478,2]","[478,512]",int64,int64,float32,True,True,True,True,True,False,0,,True
2488767-B,20x,data/yiyuan/patches_coords_20x/patches_256/2488767-B.h5,data/yiyuan/features_biomedclip_20x/2488767-B.h5,True,True,,True,True,True,7110,7110,7110,0,0,"[7110,2]","[7110,2]","[7110,512]",int64,int64,float32,True,True,False,True,True,True,7108,0,False
2488769-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488769-B2.h5,data/yiyuan/features_biomedclip_5x/2488769-B2.h5,True,True,,True,True,True,161,161,161,0,0,"[161,2]","[161,2]","[161,512]",int32,int64,float32,True,True,False,True,True,True,161,0,False
2488769-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488769-B2.h5,data/yiyuan/features_biomedclip_20x/2488769-B2.h5,True,True,,True,True,True,2229,2229,2229,0,0,"[2229,2]","[2229,2]","[2229,512]",int32,int64,float32,True,True,False,True,True,True,2229,0,False
2488806-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488806-B2.h5,data/yiyuan/features_biomedclip_5x/2488806-B2.h5,True,True,,True,True,True,311,311,311,0,0,"[311,2]","[311,2]","[311,512]",int32,int64,float32,True,True,False,True,True,True,311,0,False
2488806-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488806-B2.h5,data/yiyuan/features_biomedclip_20x/2488806-B2.h5,True,True,,True,True,True,4653,4653,4653,0,0,"[4653,2]","[4653,2]","[4653,512]",int32,int64,float32,True,True,False,True,True,True,4652,0,False
2488916-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488916-B2.h5,data/yiyuan/features_biomedclip_5x/2488916-B2.h5,True,True,,True,True,True,463,463,463,0,0,"[463,2]","[463,2]","[463,512]",int32,int64,float32,True,True,False,True,True,True,462,0,False
2488916-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488916-B2.h5,data/yiyuan/features_biomedclip_20x/2488916-B2.h5,True,True,,True,True,True,6989,6989,6989,0,0,"[6989,2]","[6989,2]","[6989,512]",int32,int64,float32,True,True,False,True,True,True,6989,0,False
2488932-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2488932-B4.h5,data/yiyuan/features_biomedclip_5x/2488932-B4.h5,True,True,,True,True,True,377,377,377,0,0,"[377,2]","[377,2]","[377,512]",int32,int64,float32,True,True,False,True,True,True,377,0,False
2488932-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2488932-B4.h5,data/yiyuan/features_biomedclip_20x/2488932-B4.h5,True,True,,True,True,True,5478,5478,5478,0,0,"[5478,2]","[5478,2]","[5478,512]",int32,int64,float32,True,True,False,True,True,True,5477,0,False
2489131-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2489131-B3.h5,data/yiyuan/features_biomedclip_5x/2489131-B3.h5,True,True,,True,True,True,55,55,55,0,0,"[55,2]","[55,2]","[55,512]",int32,int64,float32,True,True,False,True,True,True,31,0,False
2489131-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2489131-B3.h5,data/yiyuan/features_biomedclip_20x/2489131-B3.h5,True,True,,True,True,True,803,803,803,0,0,"[803,2]","[803,2]","[803,512]",int32,int64,float32,True,True,False,True,True,True,803,0,False
2489137-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2489137-B4.h5,data/yiyuan/features_biomedclip_5x/2489137-B4.h5,True,True,,True,True,True,358,358,358,0,0,"[358,2]","[358,2]","[358,512]",int32,int64,float32,True,True,False,True,True,True,358,0,False
2489137-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2489137-B4.h5,data/yiyuan/features_biomedclip_20x/2489137-B4.h5,True,True,,True,True,True,5205,5205,5205,0,0,"[5205,2]","[5205,2]","[5205,512]",int32,int64,float32,True,True,False,True,True,True,5205,0,False
2489182-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2489182-B2.h5,data/yiyuan/features_biomedclip_5x/2489182-B2.h5,True,True,,True,True,True,275,275,275,0,0,"[275,2]","[275,2]","[275,512]",int32,int64,float32,True,True,False,True,True,True,275,0,False
2489182-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2489182-B2.h5,data/yiyuan/features_biomedclip_20x/2489182-B2.h5,True,True,,True,True,True,3726,3726,3726,0,0,"[3726,2]","[3726,2]","[3726,512]",int32,int64,float32,True,True,False,True,True,True,3726,0,False
2489203-B,5x,data/yiyuan/patches_coords_5x/patches_256/2489203-B.h5,data/yiyuan/features_biomedclip_5x/2489203-B.h5,True,True,,True,True,True,388,388,388,0,0,"[388,2]","[388,2]","[388,512]",int64,int64,float32,True,True,False,True,True,True,388,0,False
2489203-B,20x,data/yiyuan/patches_coords_20x/patches_256/2489203-B.h5,data/yiyuan/features_biomedclip_20x/2489203-B.h5,True,True,,True,True,True,5588,5588,5588,0,0,"[5588,2]","[5588,2]","[5588,512]",int64,int64,float32,True,True,False,True,True,True,5587,0,False
2489331-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2489331-B2.h5,data/yiyuan/features_biomedclip_5x/2489331-B2.h5,True,True,,True,True,True,221,221,221,0,0,"[221,2]","[221,2]","[221,512]",int32,int64,float32,True,True,False,True,True,True,221,0,False
2489331-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2489331-B2.h5,data/yiyuan/features_biomedclip_20x/2489331-B2.h5,True,True,,True,True,True,3091,3091,3091,0,0,"[3091,2]","[3091,2]","[3091,512]",int32,int64,float32,True,True,False,True,True,True,3090,0,False
25012148B4,5x,data/yiyuan/patches_coords_5x/patches_256/25012148B4.h5,data/yiyuan/features_biomedclip_5x/25012148B4.h5,True,True,,True,True,True,280,280,280,0,0,"[280,2]","[280,2]","[280,512]",int32,int64,float32,True,True,False,True,True,True,280,0,False
25012148B4,20x,data/yiyuan/patches_coords_20x/patches_256/25012148B4.h5,data/yiyuan/features_biomedclip_20x/25012148B4.h5,True,True,,True,True,True,4023,4023,4023,0,0,"[4023,2]","[4023,2]","[4023,512]",int32,int64,float32,True,True,False,True,True,True,4022,0,False
25012153B2,5x,data/yiyuan/patches_coords_5x/patches_256/25012153B2.h5,data/yiyuan/features_biomedclip_5x/25012153B2.h5,True,True,,True,True,True,216,216,216,0,0,"[216,2]","[216,2]","[216,512]",int32,int64,float32,True,True,False,True,True,True,216,0,False
25012153B2,20x,data/yiyuan/patches_coords_20x/patches_256/25012153B2.h5,data/yiyuan/features_biomedclip_20x/25012153B2.h5,True,True,,True,True,True,3047,3047,3047,0,0,"[3047,2]","[3047,2]","[3047,512]",int32,int64,float32,True,True,False,True,True,True,3046,0,False
25012170B4,5x,data/yiyuan/patches_coords_5x/patches_256/25012170B4.h5,data/yiyuan/features_biomedclip_5x/25012170B4.h5,True,True,,True,True,True,202,202,202,0,0,"[202,2]","[202,2]","[202,512]",int32,int64,float32,True,True,False,True,True,True,202,0,False
25012170B4,20x,data/yiyuan/patches_coords_20x/patches_256/25012170B4.h5,data/yiyuan/features_biomedclip_20x/25012170B4.h5,True,True,,True,True,True,2651,2651,2651,0,0,"[2651,2]","[2651,2]","[2651,512]",int32,int64,float32,True,True,False,True,True,True,2651,0,False
25012170B5,5x,data/yiyuan/patches_coords_5x/patches_256/25012170B5.h5,data/yiyuan/features_biomedclip_5x/25012170B5.h5,True,True,,True,True,True,271,271,271,0,0,"[271,2]","[271,2]","[271,512]",int32,int64,float32,True,True,False,True,True,True,271,0,False
25012170B5,20x,data/yiyuan/patches_coords_20x/patches_256/25012170B5.h5,data/yiyuan/features_biomedclip_20x/25012170B5.h5,True,True,,True,True,True,3902,3902,3902,0,0,"[3902,2]","[3902,2]","[3902,512]",int32,int64,float32,True,True,False,True,True,True,3901,0,False
25012175B4,5x,data/yiyuan/patches_coords_5x/patches_256/25012175B4.h5,data/yiyuan/features_biomedclip_5x/25012175B4.h5,True,True,,True,True,True,122,122,122,0,0,"[122,2]","[122,2]","[122,512]",int32,int64,float32,True,True,False,True,True,True,122,0,False
25012175B4,20x,data/yiyuan/patches_coords_20x/patches_256/25012175B4.h5,data/yiyuan/features_biomedclip_20x/25012175B4.h5,True,True,,True,True,True,1586,1586,1586,0,0,"[1586,2]","[1586,2]","[1586,512]",int32,int64,float32,True,True,False,True,True,True,1586,0,False
25012253B3,5x,data/yiyuan/patches_coords_5x/patches_256/25012253B3.h5,data/yiyuan/features_biomedclip_5x/25012253B3.h5,True,True,,True,True,True,101,101,101,0,0,"[101,2]","[101,2]","[101,512]",int32,int64,float32,True,True,False,True,True,True,101,0,False
