slide_id,issue_type,severity,scale,observed,expected_or_reference,details
2465625-B,coord_feature_order_mismatch,warning,5x,172,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465625-B,coord_feature_order_mismatch,warning,20x,2395,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465636-B,coord_feature_order_mismatch,warning,5x,230,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465636-B,coord_feature_order_mismatch,warning,20x,3335,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465639-B2,coord_feature_order_mismatch,warning,5x,137,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465639-B2,coord_feature_order_mismatch,warning,20x,1781,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465643-B3,coord_feature_order_mismatch,warning,5x,251,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465643-B3,coord_feature_order_mismatch,warning,20x,3733,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465661-B2,coord_feature_order_mismatch,warning,5x,189,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465661-B2,coord_feature_order_mismatch,warning,20x,2618,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465795-B4,coord_feature_order_mismatch,warning,5x,293,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465795-B4,coord_feature_order_mismatch,warning,20x,4155,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465827-B5,coord_feature_order_mismatch,warning,5x,211,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465827-B5,coord_feature_order_mismatch,warning,20x,3053,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465843-B2,coord_feature_order_mismatch,warning,5x,269,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465843-B2,coord_feature_order_mismatch,warning,20x,3655,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
2465989-B2,coord_feature_order_mismatch,warning,5x,205,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
